,TAG_NAME,DEPTH_EFFECTIVE_DATE,MDKB_DEPTH,INSTRUMENTATION_TYPE,Point #
1976,OBS_100TI-8210AN,2015-04-01,206.5,Thermocouple,40
1977,OBS_100TI-8210AO,2015-04-01,204.5,Thermocouple,41
1978,OBS_100TI-8210AP,2015-04-01,202.5,Thermocouple,42
1979,OBS_100TI-8210AQ,2015-04-01,200.5,Thermocouple,43
1980,OBS_100TI-8210AR,2015-04-01,198.5,Thermocouple,44
1981,OBS_100TI-8210AS,2015-04-01,196.5,Thermocouple,45
1982,OBS_100TI-8210AT,2015-04-01,194.5,Thermocouple,46
1983,OBS_100TI-8210AU,2015-04-01,192.5,Thermocouple,47
1984,OBS_100TI-8210AV,2015-04-01,190.5,Thermocouple,48
1985,OBS_100TI-8210AW,2015-04-01,188.5,Thermocouple,49
1986,OBS_100TI-8210E,2015-04-01,305.5,Thermocouple,5
1987,OBS_100TI-8210AX,2015-04-01,186.5,Thermocouple,50
1988,OBS_100TI-8210AY,2015-04-01,184.5,Thermocouple,51
1989,OBS_100TI-8210AZ,2015-04-01,182.5,Thermocouple,52
1990,OBS_100TI-8210BA,2015-04-01,180.5,Thermocouple,53
1991,OBS_100TI-8210BB,2015-04-01,178.5,Thermocouple,54
1992,OBS_100TI-8210F,2015-04-01,302.0,Thermocouple,6
1993,OBS_100TI-8210G,2015-04-01,298.5,Thermocouple,7
1994,OBS_100TI-8210H,2015-04-01,295.0,Thermocouple,8
1995,OBS_100TI-8210I,2015-04-01,291.5,Thermocouple,9
1996,OBS_100TI-8210BC,2015-04-01,319.0,Piezometer,PiezT1
1997,OBS_100TI-8210BD,2015-04-01,283.0,Piezometer,PiezT2
1998,OBS_100TI-8210BE,2015-04-01,263.0,Piezometer,PiezT3
1999,OBS_100PI-8211BC,2015-04-01,305.0,Piezometer,PiezP1
2000,OBS_100PI-8211BD,2015-04-01,283.0,Piezometer,PiezP2
2001,OBS_100PI-8211BE,2015-04-01,255.0,Piezometer,PiezP3
2002,OBS_100TI-8211A,2015-04-01,306.0,Thermocouple,1
2003,OBS_100TI-8211J,2015-04-01,274.5,Thermocouple,10
2004,OBS_100TI-8211K,2015-04-01,271.0,Thermocouple,11
2005,OBS_100TI-8211L,2015-04-01,267.5,Thermocouple,12
2006,OBS_100TI-8211M,2015-04-01,264.0,Thermocouple,13
2007,OBS_100TI-8211N,2015-04-01,260.5,Thermocouple,14
2008,OBS_100TI-8211O,2015-04-01,257.0,Thermocouple,15
2009,OBS_100TI-8211P,2015-04-01,253.5,Thermocouple,16
2010,OBS_100TI-8211Q,2015-04-01,250.0,Thermocouple,17
2011,OBS_100TI-8211R,2015-04-01,246.5,Thermocouple,18
2012,OBS_100TI-8211S,2015-04-01,243.0,Thermocouple,19
2013,OBS_100TI-8211B,2015-04-01,302.5,Thermocouple,2
2014,OBS_100TI-8211T,2015-04-01,239.5,Thermocouple,20
2015,OBS_100TI-8211U,2015-04-01,236.0,Thermocouple,21
2016,OBS_100TI-8211V,2015-04-01,232.5,Thermocouple,22
2017,OBS_100TI-8211W,2015-04-01,229.0,Thermocouple,23
2018,OBS_100TI-8211X,2015-04-01,225.5,Thermocouple,24
2019,OBS_100TI-8211Y,2015-04-01,223.5,Thermocouple,25
2020,OBS_100TI-8211Z,2015-04-01,221.5,Thermocouple,26
2021,OBS_100TI-8211AA,2015-04-01,219.5,Thermocouple,27
2022,OBS_100TI-8211AB,2015-04-01,217.5,Thermocouple,28
2023,OBS_100TI-8211AC,2015-04-01,215.5,Thermocouple,29
2024,OBS_100TI-8211C,2015-04-01,299.0,Thermocouple,3
2025,OBS_100TI-8211AD,2015-04-01,213.5,Thermocouple,30
2026,OBS_100TI-8211AE,2015-04-01,211.5,Thermocouple,31
2027,OBS_100TI-8211AF,2015-04-01,209.5,Thermocouple,32
2028,OBS_100TI-8211AG,2015-04-01,207.5,Thermocouple,33
2029,OBS_100TI-8211AH,2015-04-01,205.5,Thermocouple,34
2030,OBS_100TI-8211AI,2015-04-01,203.5,Thermocouple,35
2031,OBS_100TI-8211AJ,2015-04-01,201.5,Thermocouple,36
2032,OBS_100TI-8211AK,2015-04-01,199.5,Thermocouple,37
2033,OBS_100TI-8211AL,2015-04-01,197.5,Thermocouple,38
2034,OBS_100TI-8211AM,2015-04-01,195.5,Thermocouple,39
2035,OBS_100TI-8211D,2015-04-01,295.5,Thermocouple,4
2036,OBS_100TI-8211AN,2015-04-01,193.5,Thermocouple,40
2037,OBS_100TI-8211AO,2015-04-01,191.5,Thermocouple,41
2038,OBS_100TI-8211AP,2015-04-01,189.5,Thermocouple,42
2039,OBS_100TI-8211AQ,2015-04-01,187.5,Thermocouple,43
2040,OBS_100TI-8211AR,2015-04-01,185.5,Thermocouple,44
2041,OBS_100TI-8211AS,2015-04-01,183.5,Thermocouple,45
2042,OBS_100TI-8211AT,2015-04-01,181.5,Thermocouple,46
2043,OBS_100TI-8211AU,2015-04-01,179.5,Thermocouple,47
2044,OBS_100TI-8211AV,2015-04-01,177.5,Thermocouple,48
2045,OBS_100TI-8211AW,2015-04-01,175.5,Thermocouple,49
2046,OBS_100TI-8211E,2015-04-01,292.0,Thermocouple,5
2047,OBS_100TI-8211AX,2015-04-01,173.5,Thermocouple,50
2048,OBS_100TI-8211AY,2015-04-01,171.5,Thermocouple,51
2049,OBS_100TI-8211AZ,2015-04-01,169.5,Thermocouple,52
2050,OBS_100TI-8211BA,2015-04-01,167.5,Thermocouple,53
2051,OBS_100TI-8211BB,2015-04-01,165.5,Thermocouple,54
2052,OBS_100TI-8211F,2015-04-01,288.5,Thermocouple,6
2053,OBS_100TI-8211G,2015-04-01,285.0,Thermocouple,7
2054,OBS_100TI-8211H,2015-04-01,281.5,Thermocouple,8
2055,OBS_100TI-8211I,2015-04-01,278.0,Thermocouple,9
2056,OBS_100TI-8211BC,2015-04-01,305.0,Piezometer,PiezT1
2057,OBS_100TI-8211BD,2015-04-01,283.0,Piezometer,PiezT2
2058,OBS_100TI-8211BE,2015-04-01,255.0,Piezometer,PiezT3
2059,OB_WELLS/OB6_07_TEMP_PT1.CV,2001-01-01,347.3,Thermocouple,1
2060,OB_WELLS/OB6_07_TEMP_PT10.CV,2001-01-01,311.21,Thermocouple,10
2061,OB_WELLS/OB6_07_TEMP_PT11.CV,2001-01-01,307.2,Thermocouple,11
2062,OB_WELLS/OB6_07_TEMP_PT12.CV,2001-01-01,303.19,Thermocouple,12
2063,OB_WELLS/OB6_07_TEMP_PT13.CV,2001-01-01,299.18,Thermocouple,13
2064,OB_WELLS/OB6_07_TEMP_PT14.CV,2001-01-01,295.17,Thermocouple,14
2065,OB_WELLS/OB6_07_TEMP_PT15.CV,2001-01-01,291.16,Thermocouple,15
2066,OB_WELLS/OB6_07_TEMP_PT16.CV,2001-01-01,287.15,Thermocouple,16
2067,OB_WELLS/OB6_07_TEMP_PT17.CV,2001-01-01,283.14,Thermocouple,17
2068,OB_WELLS/OB6_07_TEMP_PT18.CV,2001-01-01,279.13,Thermocouple,18
2069,OB_WELLS/OB6_07_TEMP_PT19.CV,2001-01-01,275.12,Thermocouple,19
2070,OB_WELLS/OB6_07_TEMP_PT2.CV,2001-01-01,343.29,Thermocouple,2
2071,OB_WELLS/OB6_07_TEMP_PT20.CV,2001-01-01,271.11,Thermocouple,20
2072,OB_WELLS/OB6_07_TEMP_PT21.CV,2001-01-01,269.11,Thermocouple,21
2073,OB_WELLS/OB6_07_TEMP_PT22.CV,2001-01-01,267.11,Thermocouple,22
2074,OB_WELLS/OB6_07_TEMP_PT23.CV,2001-01-01,265.11,Thermocouple,23
2075,OB_WELLS/OB6_07_TEMP_PT24.CV,2001-01-01,263.11,Thermocouple,24
2076,OB_WELLS/OB6_07_TEMP_PT3.CV,2001-01-01,339.28,Thermocouple,3
2077,OB_WELLS/OB6_07_TEMP_PT4.CV,2001-01-01,335.27,Thermocouple,4
2078,OB_WELLS/OB6_07_TEMP_PT5.CV,2001-01-01,331.26,Thermocouple,5
2079,OB_WELLS/OB6_07_TEMP_PT6.CV,2001-01-01,327.25,Thermocouple,6
2080,OB_WELLS/OB6_07_TEMP_PT7.CV,2001-01-01,323.24,Thermocouple,7
2081,OB_WELLS/OB6_07_TEMP_PT8.CV,2001-01-01,319.23,Thermocouple,8
2082,OB_WELLS/OB6_07_TEMP_PT9.CV,2001-01-01,315.22,Thermocouple,9
2083,OBS_100-PI-80014A,2017-07-07,269.5,Piezometer,PiezP1
2084,OBS_100-PI-80014B,2017-06-26,269.5,Piezometer,PiezP2
2085,OBS_100-TI-80014A,2017-06-26,269.5,Piezometer,PiezT1
2086,OBS_100-TI-80014B,2017-07-12,269.5,Piezometer,PiezT2
2087,OBS_100-PI-80021A,2017-06-16,169.2,Piezometer,PiezP1
2088,OBS_100-PI-80021B,2017-06-16,229.6,Piezometer,PiezP2
2089,OBS_100-PI-80021C,2017-06-16,242.0,Piezometer,PiezP3
2090,OBS_100-PI-80021D,2017-06-16,251.44,Piezometer,PiezP4
2091,OBS_100-PI-80021E,2017-06-16,261.5,Piezometer,PiezP5
2092,OBS_100-PI-80021F,2017-06-16,269.6,Piezometer,PiezP6
2093,OBS_100-PI-80021G,2017-06-16,284.67,Piezometer,PiezP7
2094,OBS_100-TI-80021AB,2017-06-16,284.0,Thermocouple,1
2095,OBS_100-TI-80021AK,2017-06-16,270.5,Thermocouple,10
2096,OBS_100-TI-80021AL,2017-06-16,269.0,Thermocouple,11
2097,OBS_100-TI-80021AM,2017-06-16,267.5,Thermocouple,12
2098,OBS_100-TI-80021AN,2017-06-16,266.0,Thermocouple,13
2099,OBS_100-TI-80021AO,2017-06-16,264.5,Thermocouple,14
2100,OBS_100-TI-80021AP,2017-06-16,263.0,Thermocouple,15
2101,OBS_100-TI-80021AQ,2017-06-16,261.5,Thermocouple,16
2102,OBS_100-TI-80021AR,2017-06-16,260.0,Thermocouple,17
2103,OBS_100-TI-80021AS,2017-06-16,258.5,Thermocouple,18
2104,OBS_100-TI-80021AT,2017-06-16,257.0,Thermocouple,19
2105,OBS_100-TI-80021AC,2017-06-16,282.5,Thermocouple,2
2106,OBS_100-TI-80021AU,2017-06-16,256.3,Thermocouple,20
2107,OBS_100-TI-80021AV,2017-06-16,255.6,Thermocouple,21
2108,OBS_100-TI-80021AW,2017-06-16,254.9,Thermocouple,22
2109,OBS_100-TI-80021AX,2017-06-16,254.2,Thermocouple,23
2110,OBS_100-TI-80021AY,2017-06-16,253.5,Thermocouple,24
2111,OBS_100-TI-80021AZ,2017-06-16,252.8,Thermocouple,25
2112,OBS_100-TI-80021BA,2017-06-16,252.1,Thermocouple,26
2113,OBS_100-TI-80021BB,2017-06-16,251.4,Thermocouple,27
2114,OBS_100-TI-80021BC,2017-06-16,250.7,Thermocouple,28
2115,OBS_100-TI-80021BD,2017-06-16,250.0,Thermocouple,29
2116,OBS_100-TI-80021AD,2017-06-16,281.0,Thermocouple,3
2117,OBS_100-TI-80021BE,2017-06-16,249.3,Thermocouple,30
2118,OBS_100-TI-80021BF,2017-06-16,248.6,Thermocouple,31
2119,OBS_100-TI-80021BG,2017-06-16,247.9,Thermocouple,32
2120,OBS_100-TI-80021BH,2017-06-16,247.2,Thermocouple,33
2121,OBS_100-TI-80021BI,2017-06-16,246.5,Thermocouple,34
2122,OBS_100-TI-80021BJ,2017-06-16,245.8,Thermocouple,35
2123,OBS_100-TI-80021BK,2017-06-16,245.1,Thermocouple,36
2124,OBS_100-TI-80021BL,2017-06-16,244.4,Thermocouple,37
2125,OBS_100-TI-80021BM,2017-06-16,243.7,Thermocouple,38
2126,OBS_100-TI-80021BN,2017-06-16,243.0,Thermocouple,39
2127,OBS_100-TI-80021AE,2017-06-16,279.5,Thermocouple,4
2128,OBS_100-TI-80021BO,2017-06-16,242.3,Thermocouple,40
2129,OBS_100-TI-80021BP,2017-06-16,241.6,Thermocouple,41
2130,OBS_100-TI-80021BQ,2017-06-16,240.9,Thermocouple,42
2131,OBS_100-TI-80021BR,2017-06-16,240.2,Thermocouple,43
2132,OBS_100-TI-80021BS,2017-06-16,239.5,Thermocouple,44
2133,OBS_100-TI-80021BT,2017-06-16,238.8,Thermocouple,45
2134,OBS_100-TI-80021BU,2017-06-16,238.1,Thermocouple,46
2135,OBS_100-TI-80021BV,2017-06-16,237.4,Thermocouple,47
2136,OBS_100-TI-80021BW,2017-06-16,236.7,Thermocouple,48
2137,OBS_100-TI-80021BX,2017-06-16,236.0,Thermocouple,49
2138,OBS_100-TI-80021AF,2017-06-16,278.0,Thermocouple,5
2139,OBS_100-TI-80021BY,2017-06-16,235.3,Thermocouple,50
2140,OBS_100-TI-80021H,2017-06-16,235.0,Thermocouple,51
2141,OBS_100-TI-80021I,2017-06-16,233.0,Thermocouple,52
2142,OBS_100-TI-80021J,2017-06-16,231.0,Thermocouple,53
2143,OBS_100-TI-80021K,2017-06-16,229.0,Thermocouple,54
2144,OBS_100-TI-80021L,2017-06-16,227.0,Thermocouple,55
2145,OBS_100-TI-80021M,2017-06-16,225.0,Thermocouple,56
2146,OBS_100-TI-80021N,2017-06-16,223.0,Thermocouple,57
2147,OBS_100-TI-80021O,2017-06-16,221.0,Thermocouple,58
2148,OBS_100-TI-80021P,2017-06-16,219.0,Thermocouple,59
2149,OBS_100-TI-80021AG,2017-06-16,276.5,Thermocouple,6
2150,OBS_100-TI-80021Q,2017-06-16,217.0,Thermocouple,60
2151,OBS_100-TI-80021R,2017-06-16,215.0,Thermocouple,61
2152,OBS_100-TI-80021S,2017-06-16,213.0,Thermocouple,62
2153,OBS_100-TI-80021T,2017-06-16,211.0,Thermocouple,63
2154,OBS_100-TI-80021U,2017-06-16,209.0,Thermocouple,64
2155,OBS_100-TI-80021V,2017-06-16,207.0,Thermocouple,65
2156,OBS_100-TI-80021W,2017-06-16,205.0,Thermocouple,66
2157,OBS_100-TI-80021X,2017-06-16,203.0,Thermocouple,67
2158,OBS_100-TI-80021Y,2017-06-16,201.0,Thermocouple,68
2159,OBS_100-TI-80021Z,2017-06-16,199.0,Thermocouple,69
2160,OBS_100-TI-80021AH,2017-06-16,275.0,Thermocouple,7
2161,OBS_100-TI-80021AA,2017-06-16,197.0,Thermocouple,70
2162,OBS_100-TI-80021AI,2017-06-16,273.5,Thermocouple,8
2163,OBS_100-TI-80021AJ,2017-06-16,272.0,Thermocouple,9
2164,OBS_100-TI-80021A,2017-06-16,169.2,Piezometer,PiezT1
2165,OBS_100-TI-80021B,2017-06-16,229.6,Piezometer,PiezT2
2166,OBS_100-TI-80021C,2017-06-16,242.0,Piezometer,PiezT3
2167,OBS_100-TI-80021D,2017-06-16,251.44,Piezometer,PiezT4
2168,OBS_100-TI-80021E,2017-06-16,261.5,Piezometer,PiezT5
2169,OBS_100-TI-80021F,2017-06-16,269.6,Piezometer,PiezT6
2170,OBS_100-TI-80021G,2017-06-16,284.67,Piezometer,PiezT7
2171,OBS_100-PI-80015C,2017-06-28,255.5,Piezometer,PiezP1
2172,OBS_100-TI-80015C,2017-06-28,255.5,Piezometer,PiezT1
2173,OBS_100-PI-80016C,2017-06-28,258.4,Piezometer,PiezP1
2174,OBS_100-TI-80016C,2017-06-28,258.4,Piezometer,PiezT1
2175,OBS_100-PI-80022A,2017-06-21,333.62,Piezometer,PiezP1
2176,OBS_100-PI-80022B,2017-06-21,311.41,Piezometer,PiezP2
2177,OBS_100-PI-80022C,2017-06-21,268.05,Piezometer,PiezP3
2178,OBS_100-PI-80022D,2017-06-21,247.62,Piezometer,PiezP4
2179,OBS_100-TI-80022E,2017-06-27,337.0,Thermocouple,1
2180,OBS_100-TI-80022N,2017-06-27,319.0,Thermocouple,10
2181,OBS_100-TI-80022O,2017-06-27,317.0,Thermocouple,11
2182,OBS_100-TI-80022P,2017-06-27,315.0,Thermocouple,12
2183,OBS_100-TI-80022Q,2017-06-27,313.0,Thermocouple,13
2184,OBS_100-TI-80022R,2017-06-27,311.0,Thermocouple,14
2185,OBS_100-TI-80022S,2017-06-27,309.0,Thermocouple,15
2186,OBS_100-TI-80022T,2017-06-27,307.0,Thermocouple,16
2187,OBS_100-TI-80022U,2017-06-27,305.0,Thermocouple,17
2188,OBS_100-TI-80022V,2017-06-27,303.0,Thermocouple,18
2189,OBS_100-TI-80022W,2017-06-27,301.0,Thermocouple,19
2190,OBS_100-TI-80022F,2017-06-27,335.0,Thermocouple,2
2191,OBS_100-TI-80022X,2017-06-27,299.0,Thermocouple,20
2192,OBS_100-TI-80022Y,2017-06-27,297.0,Thermocouple,21
2193,OBS_100-TI-80022Z,2017-06-27,295.0,Thermocouple,22
2194,OBS_100-TI-80022AA,2017-06-27,293.0,Thermocouple,23
2195,OBS_100-TI-80022AB,2017-06-27,291.0,Thermocouple,24
2196,OBS_100-TI-80022AC,2017-06-27,289.0,Thermocouple,25
2197,OBS_100-TI-80022AD,2017-06-27,287.0,Thermocouple,26
2198,OBS_100-TI-80022AE,2017-06-27,285.0,Thermocouple,27
2199,OBS_100-TI-80022AF,2017-06-27,283.0,Thermocouple,28
2200,OBS_100-TI-80022AG,2017-06-27,281.0,Thermocouple,29
2201,OBS_100-TI-80022G,2017-06-27,333.0,Thermocouple,3
2202,OBS_100-TI-80022AH,2017-06-27,279.0,Thermocouple,30
2203,OBS_100-TI-80022AI,2017-06-27,277.0,Thermocouple,31
2204,OBS_100-TI-80022AJ,2017-06-27,275.0,Thermocouple,32
2205,OBS_100-TI-80022AK,2017-06-27,273.0,Thermocouple,33
2206,OBS_100-TI-80022AL,2017-06-27,271.0,Thermocouple,34
2207,OBS_100-TI-80022AM,2017-06-27,269.0,Thermocouple,35
2208,OBS_100-TI-80022AN,2017-06-27,267.0,Thermocouple,36
2209,OBS_100-TI-80022AO,2017-06-27,265.0,Thermocouple,37
2210,OBS_100-TI-80022AP,2017-06-27,263.0,Thermocouple,38
2211,OBS_100-TI-80022AQ,2017-06-27,261.0,Thermocouple,39
2212,OBS_100-TI-80022H,2017-06-27,331.0,Thermocouple,4
2213,OBS_100-TI-80022AR,2017-06-27,259.0,Thermocouple,40
2214,OBS_100-TI-80022AS,2017-06-27,257.0,Thermocouple,41
2215,OBS_100-TI-80022AT,2017-06-27,255.0,Thermocouple,42
2216,OBS_100-TI-80022AU,2017-06-27,253.0,Thermocouple,43
2217,OBS_100-TI-80022AV,2017-06-27,251.0,Thermocouple,44
2218,OBS_100-TI-80022AW,2017-06-27,249.0,Thermocouple,45
2219,OBS_100-TI-80022AX,2017-06-27,247.0,Thermocouple,46
2220,OBS_100-TI-80022AY,2017-07-14,245.0,Thermocouple,47
2221,OBS_100-TI-80022AZ,2017-06-27,243.0,Thermocouple,48
2222,OBS_100-TI-80022BA,2017-06-27,241.0,Thermocouple,49
2223,OBS_100-TI-80022I,2017-06-27,329.0,Thermocouple,5
2224,OBS_100-TI-80022BB,2017-06-27,239.0,Thermocouple,50
2225,OBS_100-TI-80022J,2017-06-27,327.0,Thermocouple,6
2226,OBS_100-TI-80022K,2017-06-27,325.0,Thermocouple,7
2227,OBS_100-TI-80022L,2017-06-27,323.0,Thermocouple,8
2228,OBS_100-TI-80022M,2017-06-27,321.0,Thermocouple,9
2229,OBS_100-TI-80022A,2017-06-21,333.62,Piezometer,PiezT1
2230,OBS_100-TI-80022B,2017-06-21,311.41,Piezometer,PiezT2
2231,OBS_100-TI-80022C,2017-06-21,268.05,Piezometer,PiezT3
2232,OBS_100-TI-80022D,2017-06-21,247.62,Piezometer,PiezT4
2233,OBS_100-PI-80023A,2017-06-27,322.5,Piezometer,PiezP1
2234,OBS_100-PI-80023B,2017-06-27,304.02,Piezometer,PiezP2
2235,OBS_100-PI-80023C,2017-06-27,285.4,Piezometer,PiezP3
2236,OBS_100-PI-80023D,2017-06-27,258.35,Piezometer,PiezP4
2237,OBS_100-PI-80023E,2017-06-27,232.49,Piezometer,PiezP5
2238,OBS_100-PI-80023F,2017-06-27,180.65,Piezometer,PiezP6
2239,OBS_100-TI-80023G,2017-06-27,336.0,Thermocouple,1
2240,OBS_100-TI-80023P,2017-06-27,318.0,Thermocouple,10
2241,OBS_100-TI-80023Q,2017-06-27,316.0,Thermocouple,11
2242,OBS_100-TI-80023R,2017-06-27,314.0,Thermocouple,12
2243,OBS_100-TI-80023S,2017-06-27,312.0,Thermocouple,13
2244,OBS_100-TI-80023T,2017-06-27,310.0,Thermocouple,14
2245,OBS_100-TI-80023U,2017-06-27,308.0,Thermocouple,15
2246,OBS_100-TI-80023V,2017-06-27,306.0,Thermocouple,16
2247,OBS_100-TI-80023W,2017-06-27,304.0,Thermocouple,17
2248,OBS_100-TI-80023X,2017-06-27,302.0,Thermocouple,18
2249,OBS_100-TI-80023Y,2017-06-27,300.0,Thermocouple,19
2250,OBS_100-TI-80023H,2017-06-27,334.0,Thermocouple,2
2251,OBS_100-TI-80023Z,2017-06-27,298.0,Thermocouple,20
2252,OBS_100-TI-80023AA,2017-06-27,296.0,Thermocouple,21
2253,OBS_100-TI-80023AB,2017-06-27,294.0,Thermocouple,22
2254,OBS_100-TI-80023AC,2017-06-27,292.0,Thermocouple,23
2255,OBS_100-TI-80023AD,2017-06-27,290.0,Thermocouple,24
2256,OBS_100-TI-80023AE,2017-06-27,288.0,Thermocouple,25
2257,OBS_100-TI-80023AF,2017-06-27,286.0,Thermocouple,26
2258,OBS_100-TI-80023AG,2017-06-27,284.0,Thermocouple,27
2259,OBS_100-TI-80023AH,2017-06-27,282.0,Thermocouple,28
2260,OBS_100-TI-80023AI,2017-06-27,280.0,Thermocouple,29
2261,OBS_100-TI-80023I,2017-06-27,332.0,Thermocouple,3
2262,OBS_100-TI-80023AJ,2017-06-27,278.0,Thermocouple,30
2263,OBS_100-TI-80023AK,2017-06-27,276.0,Thermocouple,31
2264,OBS_100-TI-80023AL,2017-06-27,274.0,Thermocouple,32
2265,OBS_100-TI-80023AM,2017-06-27,272.0,Thermocouple,33
2266,OBS_100-TI-80023AN,2017-06-27,270.0,Thermocouple,34
2267,OBS_100-TI-80023AO,2017-06-27,268.0,Thermocouple,35
2268,OBS_100-TI-80023AP,2017-06-27,266.0,Thermocouple,36
2269,OBS_100-TI-80023AQ,2017-06-27,264.0,Thermocouple,37
2270,OBS_100-TI-80023AR,2017-06-27,262.0,Thermocouple,38
2271,OBS_100-TI-80023AS,2017-06-27,260.0,Thermocouple,39
2272,OBS_100-TI-80023J,2017-06-27,330.0,Thermocouple,4
2273,OBS_100-TI-80023AT,2017-06-27,258.0,Thermocouple,40
2274,OBS_100-TI-80023AU,2017-06-27,256.0,Thermocouple,41
2275,OBS_100-TI-80023AV,2017-06-27,254.0,Thermocouple,42
2276,OBS_100-TI-80023AW,2017-06-27,252.0,Thermocouple,43
2277,OBS_100-TI-80023AX,2017-06-27,250.0,Thermocouple,44
2278,OBS_100-TI-80023AY,2017-06-27,248.0,Thermocouple,45
2279,OBS_100-TI-80023AZ,2017-06-27,246.0,Thermocouple,46
2280,OBS_100-TI-80023BA,2017-06-27,244.0,Thermocouple,47
2281,OBS_100-TI-80023BB,2017-06-27,242.0,Thermocouple,48
2282,OBS_100-TI-80023BC,2017-06-27,240.0,Thermocouple,49
2283,OBS_100-TI-80023K,2017-06-27,328.0,Thermocouple,5
2284,OBS_100-TI-80023BD,2017-06-27,238.0,Thermocouple,50
2285,OBS_100-TI-80023L,2017-06-27,326.0,Thermocouple,6
2286,OBS_100-TI-80023M,2017-06-27,324.0,Thermocouple,7
2287,OBS_100-TI-80023N,2017-06-27,322.0,Thermocouple,8
2288,OBS_100-TI-80023O,2017-06-27,320.0,Thermocouple,9
2289,OBS_100-TI-80023A,2017-06-27,322.5,Piezometer,PiezT1
2290,OBS_100-TI-80023B,2017-06-27,304.02,Piezometer,PiezT2
2291,OBS_100-TI-80023C,2017-06-27,285.4,Piezometer,PiezT3
2292,OBS_100-TI-80023D,2017-06-27,258.35,Piezometer,PiezT4
2293,OBS_100-TI-80023E,2017-06-27,232.49,Piezometer,PiezT5
2294,OBS_100-TI-80023F,2017-06-27,180.65,Piezometer,PiezT6
2295,OBS_100-PI-80024A,2017-06-27,192.21,Piezometer,PiezP1
2296,OBS_100-PI-80024B,2017-06-27,229.65,Piezometer,PiezP2
2297,OBS_100-PI-80024C,2017-06-27,255.69,Piezometer,PiezP3
2298,OBS_100-PI-80024D,2017-06-27,274.29,Piezometer,PiezP4
2299,OBS_100-PI-80024E,2017-06-27,301.29,Piezometer,PiezP5
2300,OBS_100-PI-80024F,2017-06-27,329.04,Piezometer,PiezP6
2301,OBS_100-TI-80024G,2017-06-27,335.0,Thermocouple,1
2302,OBS_100-TI-80024P,2017-06-27,317.0,Thermocouple,10
2303,OBS_100-TI-80024Q,2017-06-27,315.0,Thermocouple,11
2304,OBS_100-TI-80024R,2017-06-27,313.0,Thermocouple,12
2305,OBS_100-TI-80024S,2017-06-27,311.0,Thermocouple,13
2306,OBS_100-TI-80024T,2017-06-27,309.0,Thermocouple,14
2307,OBS_100-TI-80024U,2017-06-27,307.0,Thermocouple,15
2308,OBS_100-TI-80024V,2017-06-27,305.0,Thermocouple,16
2309,OBS_100-TI-80024W,2017-06-27,303.0,Thermocouple,17
2310,OBS_100-TI-80024X,2017-06-27,301.0,Thermocouple,18
2311,OBS_100-TI-80024Y,2017-06-27,299.0,Thermocouple,19
2312,OBS_100-TI-80024H,2017-06-27,333.0,Thermocouple,2
2313,OBS_100-TI-80024Z,2017-06-27,297.0,Thermocouple,20
2314,OBS_100-TI-80024AA,2017-06-27,295.0,Thermocouple,21
2315,OBS_100-TI-80024AB,2017-06-27,293.0,Thermocouple,22
2316,OBS_100-TI-80024AC,2017-06-27,291.0,Thermocouple,23
2317,OBS_100-TI-80024AD,2017-06-27,289.0,Thermocouple,24
2318,OBS_100-TI-80024AE,2017-06-27,287.0,Thermocouple,25
2319,OBS_100-TI-80024AF,2017-06-27,285.0,Thermocouple,26
2320,OBS_100-TI-80024AG,2017-06-27,283.0,Thermocouple,27
2321,OBS_100-TI-80024AH,2017-06-27,281.0,Thermocouple,28
2322,OBS_100-TI-80024AI,2017-06-27,279.0,Thermocouple,29
2323,OBS_100-TI-80024I,2017-06-27,331.0,Thermocouple,3
2324,OBS_100-TI-80024AJ,2017-06-27,277.0,Thermocouple,30
2325,OBS_100-TI-80024AK,2017-06-27,275.0,Thermocouple,31
2326,OBS_100-TI-80024AL,2017-06-27,273.0,Thermocouple,32
2327,OBS_100-TI-80024AM,2017-06-27,271.0,Thermocouple,33
2328,OBS_100-TI-80024AN,2017-06-27,269.0,Thermocouple,34
2329,OBS_100-TI-80024AO,2017-06-27,267.0,Thermocouple,35
2330,OBS_100-TI-80024AP,2017-06-27,265.0,Thermocouple,36
2331,OBS_100-TI-80024AQ,2017-06-27,263.0,Thermocouple,37
2332,OBS_100-TI-80024AR,2017-06-27,261.0,Thermocouple,38
2333,OBS_100-TI-80024AS,2017-06-27,259.0,Thermocouple,39
2334,OBS_100-TI-80024J,2017-06-27,329.0,Thermocouple,4
2335,OBS_100-TI-80024AT,2017-06-27,257.0,Thermocouple,40
2336,OBS_100-TI-80024AU,2017-06-27,255.0,Thermocouple,41
2337,OBS_100-TI-80024AV,2017-06-27,253.0,Thermocouple,42
2338,OBS_100-TI-80024AW,2017-06-27,251.0,Thermocouple,43
2339,OBS_100-TI-80024AX,2017-06-27,249.0,Thermocouple,44
2340,OBS_100-TI-80024AY,2017-06-27,247.0,Thermocouple,45
2341,OBS_100-TI-80024AZ,2017-06-27,245.0,Thermocouple,46
2342,OBS_100-TI-80024BA,2017-06-27,243.0,Thermocouple,47
2343,OBS_100-TI-80024BB,2017-06-27,241.0,Thermocouple,48
2344,OBS_100-TI-80024BC,2017-06-27,239.0,Thermocouple,49
