PROJECT,SURFACE_PAD,PATTERN,WELL_PAIR,MAPPED_COMMON_WELLNAME,OBS_SUNCOR_WELLBORE_ID,TVDSS,OBS_MD,PROJECTED_MD,FILE_MNEMONIC_NAME,COMMON_MNEMONIC_NAME,MNEMONIC_VALUE
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-02,367.512664794922,66.0960006713867,1409,M_GR,Gamma Ray,67.237175
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-02,357.605224609375,76.0960006713867,1409,M_GR,Gamma Ray,96.894135
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-02,347.708465576172,86.0960006713867,1409,M_GR,Gamma Ray,75.75411
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-02,308.213592529297,126.096000671387,1409,M_GR,Gamma Ray,23.894678
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-02,298.444671630859,136.095993041992,1409,M_GR,Gamma Ray,82.39494
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-02,288.743469238281,146.095993041992,1409,M_GR,Gamma Ray,50.476624
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-00,403.5,30,1409,M_GR,Gamma Ray,38.680744
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-00,393.5,40,1409,M_GR,Gamma Ray,66.209045
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-00,383.5,50,1409,M_GR,Gamma Ray,94.85864
Mackay River,Pad 750,Pad 750 North,750-WP08,750-P08,SUN-AB0471742-093-12-W4-00,343.5,90,1409,M_GR,Gamma Ray,75.891495
